ID_de_Membro,Data_da_Visita,Idade,Genêro,Tipo_Cartão_Membro,Tipo_Treino,Tempo_duração_Treino,Calorias_Queimadas,Horário_Entrada,Status_Presença
2519,2024-08-10,51,Mulher,Mensal,Cardio,82,795,17:54,Falta
2520,2024-04-24,33,Mulher,Anual,HIIT,93,630,17:26,Presente
2521,2024-03-16,55,Homem,Anual,Yoga,38,206,14:19,Falta
2522,2024-05-22,50,Mulher,Trimestal,Treino_Força,65,422,9:53,Falta
2523,2024-12-28,28,Outro,Mensal,CrosFit,29,231,5:19,Presente
2524,2024-05-30,39,Homem,Mensal,Cardio,101,705,17:12,Presente
2525,2024-12-01,41,Mulher,Anual,Yoga,47,406,12:04,Presente
2526,2024-04-05,55,Outro,Anual,Treino_Força,77,433,15:39,Presente
2527,2024-06-04,43,Mulher,Mensal,Yoga,111,670,18:50,Falta
2528,2024-06-06,32,Outro,Anual,HIIT,58,374,8:15,Falta
2529,2024-01-28,41,Outro,Anual,Treino_Força,91,686,10:04,Presente
2530,2024-07-25,25,Homem,Mensal,Treino_Força,110,763,9:24,Presente
2531,2024-09-22,43,Mulher,Mensal,CrosFit,42,265,9:35,Presente
2532,2024-01-24,27,Outro,Anual,Cardio,49,446,16:51,Falta
2533,2024-10-02,37,Mulher,Trimestal,Cardio,90,716,7:01,Falta
2534,2024-04-21,41,Homem,Anual,Yoga,100,660,7:35,Presente
2535,2024-10-06,62,Mulher,Trimestal,Cardio,51,446,7:45,Presente
2536,2024-06-24,38,Outro,Trimestal,Yoga,38,274,9:04,Presente
2537,2024-02-25,42,Outro,Mensal,Treino_Força,66,655,20:54,Presente
2538,2024-05-04,23,Mulher,Mensal,Yoga,107,891,11:49,Falta
2539,2024-02-27,45,Outro,Mensal,HIIT,85,720,5:57,Presente
2540,2024-01-08,57,Outro,Trimestal,Cardio,103,890,14:46,Presente
2541,2024-02-06,33,Mulher,Anual,Treino_Força,50,472,7:32,Presente
2542,2024-10-23,45,Homem,Anual,Treino_Força,120,1037,15:57,Presente
2543,2024-07-31,46,Homem,Mensal,Cardio,32,269,11:12,Falta
2544,2024-03-09,28,Homem,Anual,Cardio,35,251,9:08,Presente
2545,2024-10-09,39,Homem,Trimestal,HIIT,76,387,20:57,Falta
2546,2024-12-11,53,Mulher,Trimestal,CrosFit,63,584,7:38,Falta
2547,2024-10-10,57,Outro,Mensal,CrosFit,60,414,22:18,Presente
2548,2024-03-17,50,Homem,Anual,CrosFit,105,999,22:49,Falta
2549,2024-09-15,64,Mulher,Anual,HIIT,24,211,5:58,Presente
2550,2024-12-22,42,Mulher,Mensal,Cardio,86,694,18:06,Falta
2551,2024-11-01,36,Outro,Mensal,Cardio,22,151,9:49,Falta
2552,2024-06-28,46,Outro,Trimestal,CrosFit,62,433,6:56,Falta
2553,2024-04-08,36,Outro,Mensal,Treino_Força,60,495,6:27,Presente
2554,2024-05-26,23,Mulher,Mensal,CrosFit,27,180,11:56,Falta
2555,2024-09-09,21,Homem,Anual,Treino_Força,28,152,5:41,Falta
2556,2024-03-15,30,Homem,Mensal,Treino_Força,78,582,19:50,Falta
2557,2024-04-04,43,Outro,Anual,HIIT,80,654,22:56,Falta
2558,2024-08-12,32,Outro,Anual,HIIT,75,502,5:07,Falta
2559,2024-11-20,48,Mulher,Trimestal,CrosFit,98,544,8:33,Falta
2560,2024-09-19,58,Outro,Trimestal,Treino_Força,79,455,19:51,Falta
2561,2024-06-08,52,Outro,Trimestal,Treino_Força,81,685,17:07,Falta
2562,2024-06-22,57,Homem,Mensal,HIIT,81,805,5:03,Falta
2563,2024-06-08,51,Mulher,Anual,HIIT,84,720,8:36,Falta
2564,2024-09-04,36,Homem,Mensal,CrosFit,74,402,21:29,Falta
2565,2024-02-12,33,Homem,Anual,Treino_Força,91,787,19:41,Falta
2566,2024-09-02,46,Outro,Anual,HIIT,22,193,12:50,Presente
2567,2024-02-13,20,Homem,Mensal,Treino_Força,47,442,12:43,Falta
2568,2024-12-06,29,Outro,Mensal,Treino_Força,50,316,16:54,Falta
2569,2024-07-20,64,Outro,Trimestal,HIIT,112,607,16:03,Falta
2570,2024-11-17,56,Mulher,Anual,CrosFit,62,377,14:21,Presente
2571,2024-07-07,50,Mulher,Anual,Cardio,62,387,12:11,Falta
2572,2024-09-08,58,Homem,Trimestal,HIIT,89,615,15:19,Falta
2573,2024-01-28,45,Outro,Trimestal,HIIT,29,152,12:31,Falta
2574,2024-04-06,28,Outro,Anual,HIIT,66,501,6:00,Falta
2575,2024-11-20,46,Outro,Anual,CrosFit,100,816,21:47,Presente
2576,2024-11-21,41,Mulher,Trimestal,Cardio,42,331,21:56,Presente
2577,2024-09-16,34,Homem,Mensal,CrosFit,99,933,7:42,Presente
2578,2024-06-30,18,Homem,Anual,CrosFit,77,417,13:19,Presente
2579,2024-01-26,23,Mulher,Mensal,Yoga,52,327,13:01,Falta
2580,2024-05-09,38,Homem,Mensal,Treino_Força,115,920,11:04,Falta
2581,2024-05-11,33,Outro,Mensal,CrosFit,104,626,10:09,Falta
2582,2024-09-10,22,Mulher,Anual,CrosFit,118,1037,20:32,Presente
2583,2024-10-27,50,Homem,Mensal,CrosFit,49,408,8:06,Presente
2584,2024-04-01,50,Outro,Anual,HIIT,115,720,17:42,Presente
2585,2024-01-13,24,Outro,Mensal,Treino_Força,51,344,11:47,Falta
2586,2024-10-25,27,Homem,Mensal,HIIT,26,183,12:37,Presente
2587,2024-10-04,59,Homem,Anual,Cardio,106,801,5:35,Falta
2588,2024-08-02,57,Homem,Anual,Cardio,115,696,9:08,Falta
2589,2024-09-25,57,Mulher,Mensal,Cardio,90,778,22:59,Falta
2590,2024-12-23,22,Mulher,Mensal,CrosFit,57,340,9:33,Falta
2591,2024-02-14,62,Homem,Trimestal,CrosFit,77,496,5:50,Presente
2592,2024-09-29,54,Mulher,Anual,Cardio,31,211,10:50,Presente
2593,2024-09-10,64,Outro,Anual,Treino_Força,84,469,10:05,Falta
2594,2024-12-18,65,Homem,Anual,CrosFit,114,949,13:55,Presente
2595,2024-12-08,47,Homem,Mensal,Treino_Força,26,249,13:15,Presente
2596,2024-07-20,64,Mulher,Trimestal,Yoga,63,443,19:07,Falta
2597,2024-05-13,22,Outro,Trimestal,CrosFit,32,282,8:39,Presente
2598,2024-04-27,44,Homem,Trimestal,CrosFit,94,875,22:49,Presente
2599,2024-12-20,62,Homem,Anual,HIIT,58,303,10:38,Presente
2600,2024-04-01,62,Mulher,Anual,Treino_Força,65,610,5:42,Presente
